410,68,55,1
411,272,220,1
412,476,385,0
413,889,805,0
414,476,385,0
415,127,115,0
416,476,385,0
417,544,440,0
418,889,805,0
419,889,805,0
420,136,110,0
421,612,495,0
422,136,110,0
423,204,165,0
424,762,690,0
425,254,230,0
426,254,230,0
427,340,275,0
428,508,460,0
429,508,460,0
430,612,495,0
431,544,440,0
432,508,460,0
433,1143,1035,0
434,136,110,0
435,1270,1150,0
436,1270,1150,0
437,381,345,0
438,136,110,0
439,1143,1035,0
440,635,575,0
441,889,805,0
442,476,385,0
443,381,345,0
444,1143,1035,0
445,204,165,0
446,127,115,0
447,381,345,0
448,508,460,0
449,476,385,0
450,762,690,0
451,68,55,0
452,204,165,0
453,1143,1035,0
454,762,690,0
455,1143,1035,0
456,680,550,0
457,635,575,0
458,254,230,0
459,127,115,0
460,1270,1150,0
461,762,690,0
462,68,55,0
463,408,330,0
464,136,110,0
465,1143,1035,0
466,544,440,0
467,635,575,0
468,1143,1035,0
469,68,55,0
470,408,330,0
471,508,460,0
472,408,330,0
473,1016,920,0
474,204,165,0
475,1016,920,0
476,476,385,0
477,476,385,0
478,340,275,0
479,381,345,0
480,127,115,0
481,635,575,0
482,508,460,0
483,204,165,0
484,127,115,0
485,381,345,0
486,1143,1035,0
487,1143,1035,0
488,1270,1150,0
489,1016,920,0
490,1143,1035,0
491,508,460,0
492,381,345,0
493,612,495,0
494,408,330,0
495,254,230,0
496,1270,1150,0
497,340,275,0
498,408,330,0
499,340,275,0
500,1016,920,0
-----
