324,83,69,0
325,258,278,0
326,516,556,0
327,516,556,0
328,258,278,0
329,166,138,0
330,498,414,0
331,664,552,0
332,903,973,0
333,830,690,0
334,332,276,0
335,774,834,0
336,1032,1112,0
337,903,973,0
338,664,552,0
339,664,552,0
340,129,139,0
341,830,690,0
342,516,556,0
343,83,69,0
344,516,556,0
345,747,621,0
346,166,138,0
347,498,414,0
348,83,69,0
349,664,552,0
350,498,414,0
351,774,834,0
352,516,556,0
353,747,621,0
354,581,483,0
355,1161,1251,0
356,387,417,0
357,415,345,0
358,581,483,0
359,516,556,0
360,249,207,0
361,498,414,0
362,249,207,0
363,1290,1390,0
364,387,417,0
365,166,138,0
366,129,139,0
367,645,695,0
368,498,414,0
369,1290,1390,0
370,645,695,0
371,83,69,0
372,1290,1390,0
373,1032,1112,0
374,903,973,0
375,332,276,0
376,664,552,1
377,645,695,0
378,1032,1112,0
379,830,690,1
380,830,690,1
381,332,276,0
382,332,276,0
383,516,556,0
384,258,278,0
385,747,621,1
386,415,345,1
387,129,139,0
388,1161,1251,0
389,664,552,1
390,415,345,1
391,1032,1112,0
392,830,690,1
393,516,556,0
394,387,417,0
395,664,552,1
396,258,278,0
397,747,621,1
398,249,207,1
399,83,69,1
400,664,552,1
401,129,139,0
402,903,973,0
403,249,207,0
404,166,138,0
405,1290,1390,0
406,645,695,0
407,1032,1112,0
408,249,207,0
409,166,138,0
410,258,278,0
411,830,690,0
412,645,695,0
413,387,417,0
414,516,556,0
415,1161,1251,0
416,166,138,0
417,1161,1251,0
418,129,139,0
419,249,207,0
420,415,345,0
421,1290,1390,0
422,83,69,0
423,1032,1112,0
424,415,345,0
425,516,556,0
426,129,139,0
427,415,345,0
428,1161,1251,0
429,415,345,0
430,332,276,0
431,249,207,0
432,581,483,0
433,415,345,0
434,415,345,0
435,1290,1390,0
436,83,69,0
437,830,690,0
438,903,973,0
439,415,345,0
440,498,414,0
441,415,345,0
442,581,483,0
443,1032,1112,0
444,258,278,0
445,332,276,0
446,664,552,0
447,332,276,0
448,1290,1390,0
449,332,276,0
450,332,276,0
451,498,414,0
452,581,483,0
453,415,345,0
454,387,417,0
455,1290,1390,0
456,903,973,0
457,516,556,0
458,645,695,0
459,516,556,0
460,903,973,0
461,387,417,0
462,774,834,0
463,903,973,0
464,1032,1112,0
465,166,138,0
466,516,556,0
467,1032,1112,0
468,645,695,0
469,1032,1112,0
470,1161,1251,0
471,747,621,0
472,830,690,0
473,516,556,0
474,83,69,0
475,747,621,0
476,415,345,0
477,903,973,0
478,1161,1251,0
479,1161,1251,0
480,166,138,0
481,129,139,0
482,747,621,0
483,249,207,0
484,645,695,0
485,415,345,0
486,332,276,0
487,1032,1112,0
488,747,621,0
489,581,483,0
490,332,276,0
491,1290,1390,0
492,645,695,0
493,581,483,0
494,258,278,0
495,166,138,0
496,332,276,0
497,1032,1112,0
498,129,139,0
499,774,834,0
500,1032,1112,0
-----
