378,210,205,0
379,658,630,0
380,282,270,0
381,470,450,0
382,846,810,0
383,378,369,0
384,126,123,0
385,564,540,0
386,564,540,0
387,168,164,0
388,336,328,0
389,846,810,0
390,376,360,0
391,42,41,0
392,282,270,0
393,210,205,0
394,252,246,0
395,658,630,0
396,126,123,0
397,752,720,0
398,188,180,0
399,188,180,0
400,658,630,0
401,336,328,0
402,168,164,0
403,752,720,0
404,658,630,0
405,378,369,0
406,84,82,0
407,210,205,0
408,564,540,0
409,658,630,0
410,42,41,0
411,470,450,0
412,252,246,0
413,84,82,0
414,378,369,0
415,84,82,1
416,94,90,0
417,252,246,0
418,420,410,0
419,940,900,0
420,188,180,0
421,294,287,0
422,376,360,0
423,378,369,0
424,752,720,0
425,378,369,0
426,84,82,0
427,376,360,0
428,84,82,0
429,376,360,0
430,282,270,0
431,376,360,0
432,940,900,0
433,376,360,0
434,940,900,0
435,42,41,1
436,940,900,0
437,658,630,0
438,420,410,0
439,940,900,0
440,658,630,0
441,752,720,0
442,376,360,0
443,378,369,0
444,294,287,0
445,94,90,0
446,658,630,0
447,282,270,0
448,294,287,0
449,94,90,0
450,470,450,0
451,658,630,0
452,752,720,0
453,188,180,0
454,336,328,0
455,42,41,0
456,168,164,0
457,294,287,0
458,84,82,0
459,378,369,0
460,168,164,0
461,420,410,0
462,378,369,0
463,252,246,0
464,126,123,0
465,658,630,0
466,42,41,0
467,42,41,0
468,84,82,0
469,294,287,0
470,168,164,0
471,188,180,0
472,94,90,0
473,126,123,0
474,376,360,0
475,940,900,0
476,564,540,0
477,336,328,0
478,336,328,0
479,252,246,0
480,94,90,0
481,420,410,0
482,752,720,0
483,940,900,0
484,252,246,0
485,940,900,0
486,470,450,0
487,42,41,0
488,188,180,0
489,940,900,0
490,470,450,0
491,294,287,0
492,420,410,0
493,752,720,0
494,378,369,0
495,282,270,0
496,282,270,0
497,126,123,0
498,420,410,0
499,294,287,0
500,210,205,1
-----
